,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port,device
813,0.054,100000,5.40E-07,4.67E-07,0,0.03,1,0,inf,0.1,5,I5
814,0.06,100000,6.00E-07,5.27E-07,0,0.03,1,0,inf,0.1,5,I5
815,0.066,100000,6.60E-07,5.86E-07,0,0.03,1,0,inf,0.1,5,I5
816,0.072,100000,7.20E-07,6.47E-07,0,0.03,1,0,inf,0.1,5,I5
817,0.078,100000,7.80E-07,7.07E-07,0,0.03,1,0,inf,0.1,5,I5
818,0.084,100000,8.40E-07,7.66E-07,0,0.03,1,0,inf,0.1,5,I5
819,0.09,100000,9.00E-07,8.26E-07,0,0.03,1,0,inf,0.1,5,I5
820,0.096,100000,9.60E-07,8.87E-07,0,0.03,1,0,inf,0.1,5,I5
821,0.102,100000,1.02E-06,9.47E-07,0,0.03,1,0,inf,0.1,5,I5
822,0.108,100000,1.08E-06,1.01E-06,0,0.03,1,0,inf,0.1,5,I5
823,0.114,100000,1.14E-06,1.07E-06,0,0.03,1,0,inf,0.1,5,I5
824,0.12,100000,1.20E-06,1.13E-06,0,0.03,1,0,inf,0.1,5,I5
825,0.126,100000,1.26E-06,1.19E-06,0,0.03,1,0,inf,0.1,5,I5
826,0.132,100000,1.32E-06,1.25E-06,0,0.03,1,0,inf,0.1,5,I5
827,0.138,100000,1.38E-06,1.31E-06,0,0.03,1,0,inf,0.1,5,I5
828,0.144,100000,1.44E-06,1.37E-06,0,0.03,1,0,inf,0.1,5,I5
829,0.15,100000,1.50E-06,1.43E-06,0,0.03,1,0,inf,0.1,5,I5
830,0.156,100000,1.56E-06,1.49E-06,0,0.03,1,0,inf,0.1,5,I5
831,0.162,100000,1.62E-06,1.55E-06,0,0.03,1,0,inf,0.1,5,I5
832,0.168,100000,1.68E-06,1.61E-06,0,0.03,1,0,inf,0.1,5,I5
833,0.174,100000,1.74E-06,1.67E-06,0,0.03,1,0,inf,0.1,5,I5
834,0.18,100000,1.80E-06,1.73E-06,0,0.03,1,0,inf,0.1,5,I5
835,0.186,100000,1.86E-06,1.79E-06,0,0.03,1,0,inf,0.1,5,I5
836,0.192,100000,1.92E-06,1.85E-06,0,0.03,1,0,inf,0.1,5,I5
837,0.198,100000,1.98E-06,1.91E-06,0,0.03,1,0,inf,0.1,5,I5
838,0.204,100000,2.04E-06,1.97E-06,0,0.03,1,0,inf,0.1,5,I5
839,0.21,100000,2.10E-06,2.03E-06,0,0.03,1,0,inf,0.1,5,I5
840,0.216,100000,2.16E-06,2.09E-06,0,0.03,1,0,inf,0.1,5,I5
841,0.222,100000,2.22E-06,2.15E-06,0,0.03,1,0,inf,0.1,5,I5
842,0.228,100000,2.28E-06,2.21E-06,0,0.03,1,0,inf,0.1,5,I5
843,0.234,100000,2.34E-06,2.27E-06,0,0.03,1,0,inf,0.1,5,I5
844,0.24,100000,2.40E-06,2.33E-06,0,0.03,1,0,inf,0.1,5,I5
845,0.246,100000,2.46E-06,2.39E-06,0,0.03,1,0,inf,0.1,5,I5
846,0.252,100000,2.52E-06,2.45E-06,0,0.03,1,0,inf,0.1,5,I5
847,0.258,100000,2.58E-06,2.51E-06,0,0.03,1,0,inf,0.1,5,I5
848,0.264,100000,2.64E-06,2.57E-06,0,0.03,1,0,inf,0.1,5,I5
849,0.27,100000,2.70E-06,2.63E-06,0,0.03,1,0,inf,0.1,5,I5
850,0.276,100000,2.76E-06,2.69E-06,0,0.03,1,0,inf,0.1,5,I5
851,0.282,100000,2.82E-06,2.75E-06,0,0.03,1,0,inf,0.1,5,I5
852,0.288,100000,2.88E-06,2.81E-06,0,0.03,1,0,inf,0.1,5,I5
853,0.294,100000,2.94E-06,2.87E-06,0,0.03,1,0,inf,0.1,5,I5
854,0.3,100000,3.00E-06,2.93E-06,0,0.03,1,0,inf,0.1,5,I5
855,0.306,100000,3.06E-06,2.99E-06,0,0.03,1,0,inf,0.1,5,I5
856,0.312,100000,3.12E-06,3.05E-06,0,0.03,1,0,inf,0.1,5,I5
857,0.318,100000,3.18E-06,3.11E-06,0,0.03,1,0,inf,0.1,5,I5
858,0.324,100000,3.24E-06,3.17E-06,0,0.03,1,0,inf,0.1,5,I5
859,0.33,100000,3.30E-06,3.23E-06,0,0.03,1,0,inf,0.1,5,I5
860,0.336,100000,3.36E-06,3.29E-06,0,0.03,1,0,inf,0.1,5,I5
861,0.342,100000,3.42E-06,3.35E-06,0,0.03,1,0,inf,0.1,5,I5
862,0.348,100000,3.48E-06,3.41E-06,0,0.03,1,0,inf,0.1,5,I5
863,0.354,100000,3.54E-06,3.47E-06,0,0.03,1,0,inf,0.1,5,I5
864,0.36,100000,3.60E-06,3.53E-06,0,0.03,1,0,inf,0.1,5,I5
865,0.366,100000,3.66E-06,3.59E-06,0,0.03,1,0,inf,0.1,5,I5
866,0.372,100000,3.72E-06,3.65E-06,0,0.03,1,0,inf,0.1,5,I5
867,0.378,100000,3.78E-06,3.71E-06,0,0.03,1,0,inf,0.1,5,I5
868,0.384,100000,3.84E-06,3.77E-06,0,0.03,1,0,inf,0.1,5,I5
869,0.39,100000,3.90E-06,3.83E-06,0,0.03,1,0,inf,0.1,5,I5
870,0.396,100000,3.96E-06,3.89E-06,0,0.03,1,0,inf,0.1,5,I5
871,0.402,100000,4.02E-06,3.95E-06,0,0.03,1,0,inf,0.1,5,I5
872,0.408,100000,4.08E-06,4.00E-06,0,0.03,1,0,inf,0.1,5,I5
873,0.414,100000,4.14E-06,4.07E-06,0,0.03,1,0,inf,0.1,5,I5
874,0.42,100000,4.20E-06,4.13E-06,0,0.03,1,0,inf,0.1,5,I5
875,0.426,100000,4.26E-06,4.19E-06,0,0.03,1,0,inf,0.1,5,I5
876,0.432,100000,4.32E-06,4.25E-06,0,0.03,1,0,inf,0.1,5,I5
877,0.438,100000,4.38E-06,4.31E-06,0,0.03,1,0,inf,0.1,5,I5
878,0.444,100000,4.44E-06,4.37E-06,0,0.03,1,0,inf,0.1,5,I5
879,0.45,100000,4.50E-06,4.43E-06,0,0.03,1,0,inf,0.1,5,I5
880,0.456,100000,4.56E-06,4.49E-06,0,0.03,1,0,inf,0.1,5,I5
881,0.462,100000,4.62E-06,4.55E-06,0,0.03,1,0,inf,0.1,5,I5
882,0.468,100000,4.68E-06,4.61E-06,0,0.03,1,0,inf,0.1,5,I5
883,0.474,100000,4.74E-06,4.67E-06,0,0.03,1,0,inf,0.1,5,I5
884,0.48,100000,4.80E-06,4.73E-06,0,0.03,1,0,inf,0.1,5,I5
885,0.486,100000,4.86E-06,4.79E-06,0,0.03,1,0,inf,0.1,5,I5
886,0.492,100000,4.92E-06,4.85E-06,0,0.03,1,0,inf,0.1,5,I5
887,0.498,100000,4.98E-06,4.91E-06,0,0.03,1,0,inf,0.1,5,I5
888,0.504,100000,5.04E-06,4.97E-06,0,0.03,1,0,inf,0.1,5,I5
889,0.51,100000,5.10E-06,5.03E-06,0,0.03,1,0,inf,0.1,5,I5
890,0.516,100000,5.16E-06,5.08E-06,0,0.03,1,0,inf,0.1,5,I5
891,0.522,100000,5.22E-06,5.14E-06,0,0.03,1,0,inf,0.1,5,I5
892,0.528,100000,5.28E-06,5.21E-06,0,0.03,1,0,inf,0.1,5,I5
893,0.534,100000,5.34E-06,5.26E-06,0,0.03,1,0,inf,0.1,5,I5
894,0.54,100000,5.40E-06,5.33E-06,0,0.03,1,0,inf,0.1,5,I5
895,0.546,100000,5.46E-06,5.39E-06,0,0.03,1,0,inf,0.1,5,I5
896,0.552,100000,5.52E-06,5.44E-06,0,0.03,1,0,inf,0.1,5,I5
897,0.558,100000,5.58E-06,5.50E-06,0,0.03,1,0,inf,0.1,5,I5
898,0.564,100000,5.64E-06,5.56E-06,0,0.03,1,0,inf,0.1,5,I5
899,0.57,100000,5.70E-06,5.63E-06,0,0.03,1,0,inf,0.1,5,I5
900,0.576,100000,5.76E-06,5.68E-06,0,0.03,1,0,inf,0.1,5,I5
901,0.582,100000,5.82E-06,5.74E-06,0,0.03,1,0,inf,0.1,5,I5
902,0.588,100000,5.88E-06,5.80E-06,0,0.03,1,0,inf,0.1,5,I5
903,0.594,100000,5.94E-06,5.86E-06,0,0.03,1,0,inf,0.1,5,I5
904,0.6,100000,6.00E-06,5.92E-06,0,0.03,1,0,inf,0.1,5,I5
905,0.606,100000,6.06E-06,5.98E-06,0,0.03,1,0,inf,0.1,5,I5
906,0.612,100000,6.12E-06,6.04E-06,0,0.03,1,0,inf,0.1,5,I5
907,0.618,100000,6.18E-06,6.10E-06,0,0.03,1,0,inf,0.1,5,I5
908,0.624,100000,6.24E-06,6.16E-06,0,0.03,1,0,inf,0.1,5,I5
909,0.63,100000,6.30E-06,6.22E-06,0,0.03,1,0,inf,0.1,5,I5
910,0.636,100000,6.36E-06,6.29E-06,0,0.03,1,0,inf,0.1,5,I5
911,0.642,100000,6.42E-06,6.34E-06,0,0.03,1,0,inf,0.1,5,I5
912,0.648,100000,6.48E-06,6.40E-06,0,0.03,1,0,inf,0.1,5,I5
913,0.654,100000,6.54E-06,6.46E-06,0,0.03,1,0,inf,0.1,5,I5
914,0.66,100000,6.60E-06,6.52E-06,0,0.03,1,0,inf,0.1,5,I5
915,0.666,100000,6.66E-06,6.58E-06,0,0.03,1,0,inf,0.1,5,I5
916,0.672,100000,6.72E-06,6.64E-06,0,0.03,1,0,inf,0.1,5,I5
917,0.678,100000,6.78E-06,6.70E-06,0,0.03,1,0,inf,0.1,5,I5
918,0.684,100000,6.84E-06,6.76E-06,0,0.03,1,0,inf,0.1,5,I5
919,0.69,100000,6.90E-06,6.82E-06,0,0.03,1,0,inf,0.1,5,I5
920,0.696,100000,6.96E-06,6.88E-06,0,0.03,1,0,inf,0.1,5,I5
921,0.702,100000,7.02E-06,6.94E-06,0,0.03,1,0,inf,0.1,5,I5
922,0.708,100000,7.08E-06,7.00E-06,0,0.03,1,0,inf,0.1,5,I5
923,0.714,100000,7.14E-06,7.06E-06,0,0.03,1,0,inf,0.1,5,I5
924,0.72,100000,7.20E-06,7.12E-06,0,0.03,1,0,inf,0.1,5,I5
925,0.726,100000,7.26E-06,7.18E-06,0,0.03,1,0,inf,0.1,5,I5
926,0.732,100000,7.32E-06,7.24E-06,0,0.03,1,0,inf,0.1,5,I5
927,0.738,100000,7.38E-06,7.30E-06,0,0.03,1,0,inf,0.1,5,I5
928,0.744,100000,7.44E-06,7.36E-06,0,0.03,1,0,inf,0.1,5,I5
929,0.75,100000,7.50E-06,7.42E-06,0,0.03,1,0,inf,0.1,5,I5
930,0.756,100000,7.56E-06,7.48E-06,0,0.03,1,0,inf,0.1,5,I5
931,0.762,100000,7.62E-06,7.54E-06,0,0.03,1,0,inf,0.1,5,I5
932,0.768,100000,7.68E-06,7.60E-06,0,0.03,1,0,inf,0.1,5,I5
933,0.774,100000,7.74E-06,7.66E-06,0,0.03,1,0,inf,0.1,5,I5
934,0.78,100000,7.80E-06,7.72E-06,0,0.03,1,0,inf,0.1,5,I5
935,0.786,100000,7.86E-06,7.78E-06,0,0.03,1,0,inf,0.1,5,I5
936,0.792,100000,7.92E-06,7.84E-06,0,0.03,1,0,inf,0.1,5,I5
937,0.798,100000,7.98E-06,7.90E-06,0,0.03,1,0,inf,0.1,5,I5
938,0.804,100000,8.04E-06,7.96E-06,0,0.03,1,0,inf,0.1,5,I5
939,0.81,100000,8.10E-06,8.02E-06,0,0.03,1,0,inf,0.1,5,I5
940,0.816,100000,8.16E-06,8.08E-06,0,0.03,1,0,inf,0.1,5,I5
941,0.822,100000,8.22E-06,8.14E-06,0,0.03,1,0,inf,0.1,5,I5
942,0.828,100000,8.28E-06,8.20E-06,0,0.03,1,0,inf,0.1,5,I5
943,0.834,100000,8.34E-06,8.26E-06,0,0.03,1,0,inf,0.1,5,I5
944,0.84,100000,8.40E-06,8.32E-06,0,0.03,1,0,inf,0.1,5,I5
945,0.846,100000,8.46E-06,8.38E-06,0,0.03,1,0,inf,0.1,5,I5
946,0.852,100000,8.52E-06,8.44E-06,0,0.03,1,0,inf,0.1,5,I5
947,0.858,100000,8.58E-06,8.50E-06,0,0.03,1,0,inf,0.1,5,I5
948,0.864,100000,8.64E-06,8.56E-06,0,0.03,1,0,inf,0.1,5,I5
949,0.87,100000,8.70E-06,8.62E-06,0,0.03,1,0,inf,0.1,5,I5
950,0.876,100000,8.76E-06,8.68E-06,0,0.03,1,0,inf,0.1,5,I5
951,0.882,100000,8.82E-06,8.74E-06,0,0.03,1,0,inf,0.1,5,I5
952,0.888,100000,8.88E-06,8.80E-06,0,0.03,1,0,inf,0.1,5,I5
953,0.894,100000,8.94E-06,8.86E-06,0,0.03,1,0,inf,0.1,5,I5
954,0.9,100000,9.00E-06,8.92E-06,0,0.03,1,0,inf,0.1,5,I5
955,0.906,100000,9.06E-06,8.98E-06,0,0.03,1,0,inf,0.1,5,I5
956,0.912,100000,9.12E-06,9.04E-06,1,0.03,1,1,inf,0.1,5,I5
957,0.918,100000,9.18E-06,1.84E-06,0,0.03,1,0,inf,0.1,5,I5
958,0.924,100000,9.24E-06,1.85E-06,0,0.03,1,0,inf,0.1,5,I5
959,0.93,100000,9.30E-06,1.86E-06,0,0.03,1,0,inf,0.1,5,I5
960,0.936,100000,9.36E-06,1.87E-06,0,0.03,1,0,inf,0.1,5,I5
961,0.942,100000,9.42E-06,1.89E-06,0,0.03,1,0,inf,0.1,5,I5
962,0.948,100000,9.48E-06,1.90E-06,0,0.03,1,0,inf,0.1,5,I5
963,0.954,100000,9.54E-06,1.91E-06,0,0.03,1,0,inf,0.1,5,I5
964,0.96,100000,9.60E-06,1.92E-06,0,0.03,1,0,inf,0.1,5,I5
965,0.966,100000,9.66E-06,1.93E-06,0,0.03,1,0,inf,0.1,5,I5
966,0.972,100000,9.72E-06,1.95E-06,0,0.03,1,0,inf,0.1,5,I5
967,0.978,100000,9.78E-06,1.96E-06,0,0.03,1,0,inf,0.1,5,I5
968,0.984,100000,9.84E-06,1.97E-06,0,0.03,1,0,inf,0.1,5,I5
969,0.99,100000,9.90E-06,1.98E-06,0,0.03,1,0,inf,0.1,5,I5
970,0.996,100000,9.96E-06,1.99E-06,0,0.03,1,0,inf,0.1,5,I5
971,1.002,100000,1.00E-05,2.01E-06,0,0.03,1,0,inf,0.1,5,I5
972,1.008,100000,1.01E-05,2.02E-06,0,0.03,1,0,inf,0.1,5,I5
973,1.014,100000,1.01E-05,2.03E-06,0,0.03,1,0,inf,0.1,5,I5
974,1.02,100000,1.02E-05,2.04E-06,0,0.03,1,0,inf,0.1,5,I5
975,1.026,100000,1.03E-05,2.06E-06,0,0.03,1,0,inf,0.1,5,I5
976,1.032,100000,1.03E-05,2.07E-06,0,0.03,1,0,inf,0.1,5,I5
977,1.038,100000,1.04E-05,2.08E-06,0,0.03,1,0,inf,0.1,5,I5
978,1.044,100000,1.04E-05,2.09E-06,0,0.03,1,0,inf,0.1,5,I5
979,1.05,100000,1.05E-05,2.10E-06,0,0.03,1,0,inf,0.1,5,I5
980,1.056,100000,1.06E-05,2.12E-06,0,0.03,1,0,inf,0.1,5,I5
981,1.062,100000,1.06E-05,2.13E-06,0,0.03,1,0,inf,0.1,5,I5
982,1.068,100000,1.07E-05,2.14E-06,0,0.03,1,0,inf,0.1,5,I5
983,1.074,100000,1.07E-05,2.15E-06,0,0.03,1,0,inf,0.1,5,I5
984,1.08,100000,1.08E-05,2.16E-06,0,0.03,1,0,inf,0.1,5,I5
985,1.086,100000,1.09E-05,2.18E-06,0,0.03,1,0,inf,0.1,5,I5
986,1.092,100000,1.09E-05,2.19E-06,0,0.03,1,0,inf,0.1,5,I5
987,1.098,100000,1.10E-05,2.20E-06,0,0.03,1,0,inf,0.1,5,I5
988,1.104,100000,1.10E-05,2.21E-06,0,0.03,1,0,inf,0.1,5,I5
989,1.11,100000,1.11E-05,2.22E-06,0,0.03,1,0,inf,0.1,5,I5
990,1.116,100000,1.12E-05,2.24E-06,0,0.03,1,0,inf,0.1,5,I5
991,1.122,100000,1.12E-05,2.25E-06,0,0.03,1,0,inf,0.1,5,I5
992,1.128,100000,1.13E-05,2.26E-06,0,0.03,1,0,inf,0.1,5,I5
993,1.134,100000,1.13E-05,2.27E-06,0,0.03,1,0,inf,0.1,5,I5
994,1.14,100000,1.14E-05,2.28E-06,0,0.03,1,0,inf,0.1,5,I5
995,1.146,100000,1.15E-05,2.30E-06,0,0.03,1,0,inf,0.1,5,I5
996,1.152,100000,1.15E-05,2.31E-06,0,0.03,1,0,inf,0.1,5,I5
997,1.158,100000,1.16E-05,2.32E-06,0,0.03,1,0,inf,0.1,5,I5
998,1.164,100000,1.16E-05,2.33E-06,0,0.03,1,0,inf,0.1,5,I5
999,1.17,100000,1.17E-05,2.34E-06,0,0.03,1,0,inf,0.1,5,I5
1000,1.176,100000,1.18E-05,2.36E-06,0,0.03,1,0,inf,0.1,5,I5
1001,1.182,100000,1.18E-05,2.37E-06,0,0.03,1,0,inf,0.1,5,I5
1002,1.188,100000,1.19E-05,2.38E-06,0,0.03,1,0,inf,0.1,5,I5
1003,1.194,100000,1.19E-05,2.39E-06,0,0.03,1,0,inf,0.1,5,I5
1004,1.2,100000,1.20E-05,2.40E-06,0,0.03,1,0,inf,0.1,5,I5
1005,0,100000,0,-3.58E-08,0,0.03,1,0,inf,0.1,6,I10
1006,0.006,100000,6.00E-08,-3.70E-08,0,0.03,1,0,inf,0.1,6,I10
1007,0.012,100000,1.20E-07,2.27E-08,0,0.03,1,0,inf,0.1,6,I10
1008,0.018,100000,1.80E-07,8.26E-08,0,0.03,1,0,inf,0.1,6,I10
1009,0.024,100000,2.40E-07,1.42E-07,0,0.03,1,0,inf,0.1,6,I10
1010,0.03,100000,3.00E-07,2.02E-07,0,0.03,1,0,inf,0.1,6,I10
1011,0.036,100000,3.60E-07,2.63E-07,0,0.03,1,0,inf,0.1,6,I10
1012,0.042,100000,4.20E-07,3.22E-07,0,0.03,1,0,inf,0.1,6,I10
1013,0.048,100000,4.80E-07,3.82E-07,0,0.03,1,0,inf,0.1,6,I10
1014,0.054,100000,5.40E-07,4.42E-07,0,0.03,1,0,inf,0.1,6,I10
1015,0.06,100000,6.00E-07,5.03E-07,0,0.03,1,0,inf,0.1,6,I10
1016,0.066,100000,6.60E-07,5.62E-07,0,0.03,1,0,inf,0.1,6,I10
1017,0.072,100000,7.20E-07,6.22E-07,0,0.03,1,0,inf,0.1,6,I10
1018,0.078,100000,7.80E-07,6.82E-07,0,0.03,1,0,inf,0.1,6,I10
1019,0.084,100000,8.40E-07,7.42E-07,0,0.03,1,0,inf,0.1,6,I10
1020,0.09,100000,9.00E-07,8.02E-07,0,0.03,1,0,inf,0.1,6,I10
1021,0.096,100000,9.60E-07,8.62E-07,0,0.03,1,0,inf,0.1,6,I10
1022,0.102,100000,1.02E-06,9.23E-07,0,0.03,1,0,inf,0.1,6,I10
1023,0.108,100000,1.08E-06,9.82E-07,0,0.03,1,0,inf,0.1,6,I10
1024,0.114,100000,1.14E-06,1.04E-06,0,0.03,1,0,inf,0.1,6,I10
1025,0.12,100000,1.20E-06,1.10E-06,0,0.03,1,0,inf,0.1,6,I10
1026,0.126,100000,1.26E-06,1.16E-06,0,0.03,1,0,inf,0.1,6,I10
1027,0.132,100000,1.32E-06,1.22E-06,0,0.03,1,0,inf,0.1,6,I10
1028,0.138,100000,1.38E-06,1.28E-06,0,0.03,1,0,inf,0.1,6,I10
1029,0.144,100000,1.44E-06,1.34E-06,0,0.03,1,0,inf,0.1,6,I10
1030,0.15,100000,1.50E-06,1.40E-06,0,0.03,1,0,inf,0.1,6,I10
1031,0.156,100000,1.56E-06,1.46E-06,0,0.03,1,0,inf,0.1,6,I10
1032,0.162,100000,1.62E-06,1.52E-06,0,0.03,1,0,inf,0.1,6,I10
1033,0.168,100000,1.68E-06,1.58E-06,0,0.03,1,0,inf,0.1,6,I10
1034,0.174,100000,1.74E-06,1.64E-06,0,0.03,1,0,inf,0.1,6,I10
1035,0.18,100000,1.80E-06,1.70E-06,0,0.03,1,0,inf,0.1,6,I10
1036,0.186,100000,1.86E-06,1.76E-06,0,0.03,1,0,inf,0.1,6,I10
1037,0.192,100000,1.92E-06,1.82E-06,0,0.03,1,0,inf,0.1,6,I10
1038,0.198,100000,1.98E-06,1.88E-06,0,0.03,1,0,inf,0.1,6,I10
1039,0.204,100000,2.04E-06,1.94E-06,0,0.03,1,0,inf,0.1,6,I10
1040,0.21,100000,2.10E-06,2.00E-06,0,0.03,1,0,inf,0.1,6,I10
1041,0.216,100000,2.16E-06,2.06E-06,0,0.03,1,0,inf,0.1,6,I10
1042,0.222,100000,2.22E-06,2.12E-06,0,0.03,1,0,inf,0.1,6,I10
1043,0.228,100000,2.28E-06,2.18E-06,0,0.03,1,0,inf,0.1,6,I10
1044,0.234,100000,2.34E-06,2.24E-06,0,0.03,1,0,inf,0.1,6,I10
1045,0.24,100000,2.40E-06,2.30E-06,0,0.03,1,0,inf,0.1,6,I10
1046,0.246,100000,2.46E-06,2.36E-06,0,0.03,1,0,inf,0.1,6,I10
1047,0.252,100000,2.52E-06,2.42E-06,0,0.03,1,0,inf,0.1,6,I10
1048,0.258,100000,2.58E-06,2.48E-06,0,0.03,1,0,inf,0.1,6,I10
1049,0.264,100000,2.64E-06,2.54E-06,0,0.03,1,0,inf,0.1,6,I10
1050,0.27,100000,2.70E-06,2.60E-06,0,0.03,1,0,inf,0.1,6,I10
1051,0.276,100000,2.76E-06,2.66E-06,0,0.03,1,0,inf,0.1,6,I10
1052,0.282,100000,2.82E-06,2.72E-06,0,0.03,1,0,inf,0.1,6,I10
1053,0.288,100000,2.88E-06,2.78E-06,0,0.03,1,0,inf,0.1,6,I10
1054,0.294,100000,2.94E-06,2.84E-06,0,0.03,1,0,inf,0.1,6,I10
1055,0.3,100000,3.00E-06,2.90E-06,0,0.03,1,0,inf,0.1,6,I10
1056,0.306,100000,3.06E-06,2.96E-06,0,0.03,1,0,inf,0.1,6,I10
1057,0.312,100000,3.12E-06,3.02E-06,0,0.03,1,0,inf,0.1,6,I10
1058,0.318,100000,3.18E-06,3.08E-06,0,0.03,1,0,inf,0.1,6,I10
1059,0.324,100000,3.24E-06,3.14E-06,0,0.03,1,0,inf,0.1,6,I10
1060,0.33,100000,3.30E-06,3.20E-06,0,0.03,1,0,inf,0.1,6,I10
1061,0.336,100000,3.36E-06,3.26E-06,0,0.03,1,0,inf,0.1,6,I10
1062,0.342,100000,3.42E-06,3.32E-06,0,0.03,1,0,inf,0.1,6,I10
1063,0.348,100000,3.48E-06,3.38E-06,0,0.03,1,0,inf,0.1,6,I10
1064,0.354,100000,3.54E-06,3.44E-06,0,0.03,1,0,inf,0.1,6,I10
1065,0.36,100000,3.60E-06,3.50E-06,0,0.03,1,0,inf,0.1,6,I10
1066,0.366,100000,3.66E-06,3.56E-06,0,0.03,1,0,inf,0.1,6,I10
1067,0.372,100000,3.72E-06,3.62E-06,0,0.03,1,0,inf,0.1,6,I10
1068,0.378,100000,3.78E-06,3.68E-06,0,0.03,1,0,inf,0.1,6,I10
1069,0.384,100000,3.84E-06,3.74E-06,0,0.03,1,0,inf,0.1,6,I10
1070,0.39,100000,3.90E-06,3.80E-06,0,0.03,1,0,inf,0.1,6,I10
1071,0.396,100000,3.96E-06,3.86E-06,0,0.03,1,0,inf,0.1,6,I10
1072,0.402,100000,4.02E-06,3.92E-06,0,0.03,1,0,inf,0.1,6,I10
1073,0.408,100000,4.08E-06,3.98E-06,0,0.03,1,0,inf,0.1,6,I10
1074,0.414,100000,4.14E-06,4.04E-06,0,0.03,1,0,inf,0.1,6,I10
1075,0.42,100000,4.20E-06,4.10E-06,0,0.03,1,0,inf,0.1,6,I10
1076,0.426,100000,4.26E-06,4.16E-06,0,0.03,1,0,inf,0.1,6,I10
1077,0.432,100000,4.32E-06,4.22E-06,0,0.03,1,0,inf,0.1,6,I10
1078,0.438,100000,4.38E-06,4.28E-06,0,0.03,1,0,inf,0.1,6,I10
1079,0.444,100000,4.44E-06,4.34E-06,0,0.03,1,0,inf,0.1,6,I10
1080,0.45,100000,4.50E-06,4.40E-06,0,0.03,1,0,inf,0.1,6,I10
1081,0.456,100000,4.56E-06,4.46E-06,0,0.03,1,0,inf,0.1,6,I10
1082,0.462,100000,4.62E-06,4.52E-06,0,0.03,1,0,inf,0.1,6,I10
1083,0.468,100000,4.68E-06,4.58E-06,0,0.03,1,0,inf,0.1,6,I10
1084,0.474,100000,4.74E-06,4.64E-06,0,0.03,1,0,inf,0.1,6,I10
1085,0.48,100000,4.80E-06,4.70E-06,0,0.03,1,0,inf,0.1,6,I10
1086,0.486,100000,4.86E-06,4.76E-06,0,0.03,1,0,inf,0.1,6,I10
1087,0.492,100000,4.92E-06,4.82E-06,0,0.03,1,0,inf,0.1,6,I10
1088,0.498,100000,4.98E-06,4.88E-06,0,0.03,1,0,inf,0.1,6,I10
1089,0.504,100000,5.04E-06,4.94E-06,0,0.03,1,0,inf,0.1,6,I10
1090,0.51,100000,5.10E-06,5.00E-06,0,0.03,1,0,inf,0.1,6,I10
1091,0.516,100000,5.16E-06,5.06E-06,0,0.03,1,0,inf,0.1,6,I10
1092,0.522,100000,5.22E-06,5.12E-06,0,0.03,1,0,inf,0.1,6,I10
1093,0.528,100000,5.28E-06,5.18E-06,0,0.03,1,0,inf,0.1,6,I10
1094,0.534,100000,5.34E-06,5.24E-06,0,0.03,1,0,inf,0.1,6,I10
1095,0.54,100000,5.40E-06,5.30E-06,0,0.03,1,0,inf,0.1,6,I10
1096,0.546,100000,5.46E-06,5.36E-06,0,0.03,1,0,inf,0.1,6,I10
1097,0.552,100000,5.52E-06,5.42E-06,0,0.03,1,0,inf,0.1,6,I10
1098,0.558,100000,5.58E-06,5.48E-06,0,0.03,1,0,inf,0.1,6,I10
1099,0.564,100000,5.64E-06,5.54E-06,0,0.03,1,0,inf,0.1,6,I10
1100,0.57,100000,5.70E-06,5.60E-06,0,0.03,1,0,inf,0.1,6,I10
1101,0.576,100000,5.76E-06,5.66E-06,0,0.03,1,0,inf,0.1,6,I10
1102,0.582,100000,5.82E-06,5.72E-06,0,0.03,1,0,inf,0.1,6,I10
1103,0.588,100000,5.88E-06,5.78E-06,0,0.03,1,0,inf,0.1,6,I10
1104,0.594,100000,5.94E-06,5.84E-06,0,0.03,1,0,inf,0.1,6,I10
1105,0.6,100000,6.00E-06,5.90E-06,0,0.03,1,0,inf,0.1,6,I10
1106,0.606,100000,6.06E-06,5.96E-06,0,0.03,1,0,inf,0.1,6,I10
1107,0.612,100000,6.12E-06,6.02E-06,0,0.03,1,0,inf,0.1,6,I10
1108,0.618,100000,6.18E-06,6.08E-06,0,0.03,1,0,inf,0.1,6,I10
1109,0.624,100000,6.24E-06,6.14E-06,0,0.03,1,0,inf,0.1,6,I10
1110,0.63,100000,6.30E-06,6.20E-06,0,0.03,1,0,inf,0.1,6,I10
1111,0.636,100000,6.36E-06,6.26E-06,0,0.03,1,0,inf,0.1,6,I10
1112,0.642,100000,6.42E-06,6.32E-06,0,0.03,1,0,inf,0.1,6,I10
1113,0.648,100000,6.48E-06,6.38E-06,0,0.03,1,0,inf,0.1,6,I10
1114,0.654,100000,6.54E-06,6.44E-06,0,0.03,1,0,inf,0.1,6,I10
1115,0.66,100000,6.60E-06,6.50E-06,0,0.03,1,0,inf,0.1,6,I10
1116,0.666,100000,6.66E-06,6.56E-06,0,0.03,1,0,inf,0.1,6,I10
1117,0.672,100000,6.72E-06,6.62E-06,0,0.03,1,0,inf,0.1,6,I10
1118,0.678,100000,6.78E-06,6.68E-06,0,0.03,1,0,inf,0.1,6,I10
1119,0.684,100000,6.84E-06,6.74E-06,0,0.03,1,0,inf,0.1,6,I10
